,ad_id,name,sample_type,page_type,parent_url,parent_url_len,ad_screenshot,page_screenshot,url_similarity,TLD,TLD_len,NoOfSubDomain,HasObfuscation,ObfRatio,NoOfLettersInURL,letter_ratio_in_url,NoOfDigitsInURL,Digits_ratio_in_url,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,ad_screenshot_text
1062,433679,Product,misinfo,article,https://www.spiked-online.com/2020/01/23/debunking-the-schools-dont-teach-about-empire-myth/,92,screenshots/fd7018f7-b50f-4487-978a-418685cb4937.png,external_screenshots/88a283ee-5633-4938-8c38-6de82c51308c.png,0.0,com,3,1,True,0.11956521739130435,66,0.7173913043478259,8,0.08695652173913042,0,0,0,2,0.021739130434782608,True,File not found
1063,433667,Product,misinfo,article,https://www.spiked-online.com/2020/01/23/debunking-the-schools-dont-teach-about-empire-myth/,92,screenshots/b3c61492-fc0d-4f9b-b34f-1e92a3d74314.png,external_screenshots/88a283ee-5633-4938-8c38-6de82c51308c.png,0.0,com,3,1,True,0.11956521739130435,66,0.7173913043478259,8,0.08695652173913042,0,0,0,2,0.021739130434782608,True,File not found
1064,358096,Product,misinfo,home,https://www.truthdig.com/,25,screenshots/72ab61b7-8795-4584-8a22-04511fc3df30.png,external_screenshots/2e598487-d4c7-4a87-a9df-092a2d67acff.png,0.0,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1065,375812,Product,misinfo,article,https://www.goodnewsnetwork.org/senior-with-dementia-climbs-uk-music-charts-with-frank-sinatra-cover/,101,screenshots/e23f30df-f7b9-4a25-a041-06a8eafe6356.png,external_screenshots/846cdccb-0202-4e57-bcc5-dd7c50e88b2d.png,34.1,org,3,1,True,0.0297029702970297,84,0.8316831683168316,0,0.0,0,0,0,2,0.0198019801980198,True,File not found
1066,359973,Product,misinfo,article,https://www.democraticunderground.com/,38,screenshots/36f2713e-979e-436d-80dc-743253027c83.png,external_screenshots/2c13f560-3b67-4a85-9351-14e5a0fec723.png,0.0,com,3,1,True,0.07894736842105263,32,0.8421052631578947,0,0.0,0,0,0,2,0.05263157894736842,True,File not found
1067,360899,Product,misinfo,home,https://www.americanthinker.com/,32,screenshots/154022cc-0116-47a6-852a-3bd18dfe11d9.png,external_screenshots/9a4a61ee-4517-4a77-b000-2d9e2763fc6f.png,0.0,com,3,1,True,0.09375,26,0.8125,0,0.0,0,0,0,2,0.0625,True,File not found
1068,434277,Product,misinfo,article,https://iflscience.com/,23,screenshots/a9f5ae44-36b4-4f5c-b670-ae856445b597.png,external_screenshots/11e2122c-19fc-4259-9d4f-3cd85389cb6c.png,0.0,com,3,0,True,0.08695652173913042,18,0.7826086956521741,0,0.0,0,0,0,1,0.043478260869565216,True,File not found
1069,318074,Product,misinfo,home,http://www.trueactivist.com/,28,screenshots/42ecfd78-38e2-48d1-8ee3-54e9f948d467.png,external_screenshots/ca267555-99a0-4e0f-9a78-3b6dd9c4273b.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,False,File not found
1070,350517,Product,misinfo,article,https://twitchy.com/jacob-38/2020/01/19/what-in-the-world-maxine-waters-is-out-there-talking-about-another-impeachment-activity/,128,screenshots/0ba6ae17-c24e-4c2f-a96d-0dc4a05fc755.png,external_screenshots/9e4a3796-fd9b-4961-ac03-4659bff7b340.png,0.0,com,3,0,True,0.09375,94,0.734375,10,0.078125,0,0,0,1,0.0078125,True,File not found
1071,367372,Product,misinfo,article,https://freebeacon.com/politics/warren-wealth-tax-will-have-little-effect-on-inequality-wealth-tax-pioneer-says/,112,screenshots/4ee7db73-2d9a-47e5-a3c4-26330c002721.png,external_screenshots/df50053c-467b-4fbd-8261-d525dae450ea.png,0.0,com,3,0,True,0.017857142857142856,93,0.8303571428571429,0,0.0,0,0,0,1,0.008928571428571428,True,File not found
1072,297847,Product,misinfo,home,https://nation.com.pk/,22,screenshots/c0000587-9ae2-4deb-a506-6ff2d5f94f8f.png,external_screenshots/6fe7fbf3-7674-4629-9e58-1608d180d578.png,0.0,com.pk,6,1,True,0.13636363636363635,16,0.7272727272727273,0,0.0,0,0,0,2,0.09090909090909093,True,File not found
1073,359939,Product,misinfo,article,https://www.democraticunderground.com/,38,screenshots/18ff096e-42c3-42bc-bbc8-2dd86ee35f17.png,external_screenshots/2c13f560-3b67-4a85-9351-14e5a0fec723.png,0.0,com,3,1,True,0.07894736842105263,32,0.8421052631578947,0,0.0,0,0,0,2,0.05263157894736842,True,File not found
1074,374301,Product,misinfo,home,https://www.breitbart.com/,26,screenshots/736917ca-0a41-450a-978d-632a897cbe84.png,external_screenshots/b82fc8ee-3caa-4654-b17d-a26b5cc65965.png,0.0,com,3,1,True,0.1153846153846154,20,0.7692307692307693,0,0.0,0,0,0,2,0.07692307692307693,True,File not found
1075,323010,Product,misinfo,home,https://www.dailymail.co.uk/ushome/index.html,45,screenshots/8f24f393-35b9-4791-b335-29caec7df0b2.png,external_screenshots/a609a9b8-a7ea-4283-a9c4-2eb94c9f1b84.png,0.0,co.uk,5,2,True,0.1111111111111111,36,0.8,0,0.0,0,0,0,4,0.08888888888888889,True,File not found
1076,394249,Product,misinfo,home,https://www.redstate.com/,25,screenshots/4ab548bf-976b-422d-8acb-7dad7e5117fd.png,external_screenshots/027a0815-dc71-4e8b-a04b-05207d8b9f2b.png,0.0,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1077,382760,Product,misinfo,home,https://dailycaller.com/,24,screenshots/263cfa33-ff34-4977-a440-0be86d561ef4.png,external_screenshots/ca7fd7ed-1772-4472-9e48-77c058a991db.png,0.0,com,3,0,True,0.08333333333333333,19,0.7916666666666666,0,0.0,0,0,0,1,0.04166666666666666,True,File not found
1078,401391,Product,misinfo,article,https://nation.com.pk/21-Jan-2020/israel-to-annex-jordan-valley-after-trump-s-mideast-peace-plan-israeli-leader,111,screenshots/80916208-ef3d-4c15-9067-02d8c57883fb.png,external_screenshots/1499f8e5-a7db-415b-9f4b-681fe6dcf504.png,0.0,com.pk,6,1,True,0.08108108108108109,84,0.7567567567567568,6,0.054054054054054064,0,0,0,2,0.018018018018018014,True,File not found
1079,343814,Product,misinfo,article,https://www.politicususa.com/2020/01/18/rod-rosenstein-reveals-himself-as-the-snake-who-released-the-strzok-page-texts.html,123,screenshots/99699d71-d816-4f45-ba7f-b9be45ffe244.png,external_screenshots/17b48ebc-2b5f-4e46-aec7-f43f8cec2e56.png,0.0,com,3,1,True,0.0975609756097561,93,0.7560975609756098,8,0.06504065040650407,0,0,0,3,0.024390243902439025,True,File not found
1080,369199,Product,misinfo,article,https://original.antiwar.com/nikhil_pal_singh/2020/01/19/the-radicalism-of-randolph-bourne/,91,screenshots/f8aa1a06-eaa1-414e-8a0c-eb02569badfb.png,external_screenshots/1dd66030-8f8f-4151-b5e8-2c6c49e539ea.png,0.0,com,3,1,True,0.12087912087912088,66,0.7252747252747253,8,0.08791208791208792,0,0,0,4,0.04395604395604396,True,File not found
1081,387552,Product,misinfo,home,https://www.mindbodygreen.com/,30,screenshots/702900cf-43a4-4a2a-a719-f75b96f7f45f.png,external_screenshots/7c4cf0cb-38b8-48ac-afe1-8f2cc5adc83e.png,0.0,com,3,1,True,0.1,24,0.8,0,0.0,0,0,0,2,0.06666666666666668,True,File not found
1082,373422,Product,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,109,screenshots/67943099-b768-4bcc-b681-c1aed9323848.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png,8.87,com,3,1,True,0.027522935779816515,87,0.7981651376146789,0,0.0,0,0,0,2,0.01834862385321101,True,File not found
1083,323016,Product,misinfo,home,https://www.dailymail.co.uk/ushome/index.html,45,screenshots/16b64024-e78c-4349-8c4b-8bb6e4795d51.png,external_screenshots/a609a9b8-a7ea-4283-a9c4-2eb94c9f1b84.png,0.0,co.uk,5,2,True,0.1111111111111111,36,0.8,0,0.0,0,0,0,4,0.08888888888888889,True,File not found
1084,295024,Product,misinfo,home,https://www.thegatewaypundit.com/,33,screenshots/0656ef1c-5dc6-481f-82d9-669d7c504e3f.png,external_screenshots/6eb33932-e20a-4128-987d-3e25b2443ae6.png,0.0,com,3,1,True,0.09090909090909093,27,0.8181818181818182,0,0.0,0,0,0,2,0.060606060606060615,True,File not found
1085,385410,Product,misinfo,home,https://cnsnews.com/,20,screenshots/62e5287d-e1d7-4d12-b06e-f14589ccbfc7.png,external_screenshots/4ac64982-e155-41fe-b967-0200dd11c221.png,0.0,com,3,0,True,0.1,15,0.75,0,0.0,0,0,0,1,0.05,True,File not found
1086,337811,Product,misinfo,article,https://www.dailystar.co.uk/news/latest-news/big-fat-gypsy-wedding-twins-21311258,81,screenshots/b3b773d9-3051-4998-a01e-a1d70e8bd2b6.png,external_screenshots/9ce63cf9-0a80-4fa1-b650-66fbadcc405a.png,0.0,co.uk,5,2,True,0.14814814814814814,58,0.7160493827160493,8,0.09876543209876544,0,0,0,3,0.037037037037037035,True,File not found
1087,306055,Product,misinfo,home,https://www.alternet.org/,25,screenshots/46c76bca-90fe-4e83-9214-6ea15d5c445b.png,external_screenshots/1273cdb3-64a3-4c8b-936a-85542e52b613.png,0.0,org,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1088,367150,Product,misinfo,home,https://freebeacon.com/,23,screenshots/e1f8a1ff-d70b-46c0-a09d-43fe5ea7ac83.png,external_screenshots/edf599c2-338f-4dcf-a303-30b39b4e9105.png,0.0,com,3,0,True,0.08695652173913042,18,0.7826086956521741,0,0.0,0,0,0,1,0.043478260869565216,True,File not found
1089,433618,Product,misinfo,article,https://www.dailytelegraph.com.au/newslocal/penrith-press/hyperlocal/where-to-find-the-cheapest-fuel-in-penrith/news-story/8545644a5064eef4183e17d9d9b455ed,155,screenshots/5fa612b8-21a9-48be-9b8d-d0d5b5b5093f.png,external_screenshots/610cf326-7a3c-4966-96c1-664b258a94fa.png,32.2,com.au,6,2,True,0.23225806451612904,112,0.7225806451612903,22,0.14193548387096774,0,0,0,3,0.01935483870967742,True,File not found
1090,373167,Product,misinfo,home,https://www.theblaze.com/,25,screenshots/4ddb4b35-f249-4a0b-8af6-d9ab14706f69.png,external_screenshots/ce7e0d31-c460-4466-9da7-eeaac9eaf61a.png,18.03,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1091,373174,Product,misinfo,home,https://www.theblaze.com/,25,screenshots/7d6e21ff-d397-4056-be56-0167c198a9c1.png,external_screenshots/ce7e0d31-c460-4466-9da7-eeaac9eaf61a.png,12.46,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1092,374378,Product,misinfo,article,https://www.breitbart.com/2nd-amendment/2020/01/20/watch-2a-activist-media-smearing-virginia-protesters-as-nothing-but-white-rednecks/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,224,screenshots/1589704e-53e2-4589-9332-86cd4c47036d.png,external_screenshots/2a5273ba-8f39-4607-947d-66582a5158d9.png,0.0,com,3,1,True,0.17857142857142858,171,0.7633928571428571,15,0.06696428571428571,3,1,2,11,0.049107142857142856,True,File not found
1093,373242,Product,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,109,screenshots/ba26cd29-2b61-418a-9e10-3a5ae442dc2f.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png,26.77,com,3,1,True,0.027522935779816515,87,0.7981651376146789,0,0.0,0,0,0,2,0.01834862385321101,True,File not found
1094,433685,Product,misinfo,article,https://www.spiked-online.com/2020/01/23/debunking-the-schools-dont-teach-about-empire-myth/,92,screenshots/b9fe7196-19bb-49eb-8ea7-4b54b7a51ed4.png,external_screenshots/88a283ee-5633-4938-8c38-6de82c51308c.png,27.37,com,3,1,True,0.11956521739130435,66,0.7173913043478259,8,0.08695652173913042,0,0,0,2,0.021739130434782608,True,File not found
1095,375855,Product,misinfo,article,https://www.goodnewsnetwork.org/senior-with-dementia-climbs-uk-music-charts-with-frank-sinatra-cover/,101,screenshots/3695b0a1-f955-4f38-9a7d-b308e0511bd0.png,external_screenshots/846cdccb-0202-4e57-bcc5-dd7c50e88b2d.png,0.0,org,3,1,True,0.0297029702970297,84,0.8316831683168316,0,0.0,0,0,0,2,0.0198019801980198,True,File not found
1096,373275,Product,misinfo,article,https://www.theblaze.com/news/man-gets-prison-time-for-calling-in-a-bomb-threat-so-he-wouldnt-miss-his-flight,109,screenshots/95f2e865-27e8-4cf1-9924-de9b50af75b9.png,external_screenshots/52d322a6-b42e-4ee5-a881-68e564e98106.png,26.77,com,3,1,True,0.027522935779816515,87,0.7981651376146789,0,0.0,0,0,0,2,0.01834862385321101,True,File not found
1097,373146,Product,misinfo,home,https://www.theblaze.com/,25,screenshots/f35bd09b-741b-438d-b1d3-7036a7f7f86d.png,external_screenshots/ce7e0d31-c460-4466-9da7-eeaac9eaf61a.png,13.29,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1098,422585,Product,misinfo,article,https://www.thegatewaypundit.com/2020/01/corrupt-democrats-puerto-rico-disaster-relief-supplies-found-in-hidden-warehouse-video/,128,screenshots/93f9be6d-bbd1-47f8-a5df-4b6bda08e6c9.png,external_screenshots/c7bf3eb6-3f99-42bf-8e7a-ac9f61a04bab.png,32.11,com,3,1,True,0.0703125,102,0.796875,6,0.046875,0,0,0,2,0.015625,True,File not found
1099,323022,Product,misinfo,home,https://www.dailymail.co.uk/ushome/index.html,45,screenshots/d0a2a933-3fb2-4651-9b2f-f564de9ab479.png,external_screenshots/a609a9b8-a7ea-4283-a9c4-2eb94c9f1b84.png,21.11,co.uk,5,2,True,0.1111111111111111,36,0.8,0,0.0,0,0,0,4,0.08888888888888889,True,File not found
1100,327153,Product,misinfo,article,https://www.dailywire.com/news/williams-unappreciated-crime-costs,65,screenshots/e11e8b1f-8bec-4fcd-9d1f-08a40fc7bbea.png,external_screenshots/baffdcd7-e084-46da-88c5-94b0c93e68b5.png,38.64,com,3,1,True,0.04615384615384616,55,0.8461538461538461,0,0.0,0,0,0,2,0.030769230769230767,True,File not found
1101,359860,Product,misinfo,home,https://www.democraticunderground.com/,38,screenshots/3645f0e3-9bf3-4358-8352-50db9d69e03d.png,external_screenshots/aff407f0-c933-4a6d-9fe2-93a95b128803.png,0.0,com,3,1,True,0.07894736842105263,32,0.8421052631578947,0,0.0,0,0,0,2,0.05263157894736842,True,File not found
1102,369152,Product,misinfo,home,https://www.antiwar.com/,24,screenshots/b4f830fd-d027-480f-8ce9-8271416958aa.png,external_screenshots/54eae4b4-a7c6-4851-aa95-a2dc9d7a61b5.png,32.79,com,3,1,True,0.125,18,0.75,0,0.0,0,0,0,2,0.08333333333333333,True,File not found
1103,382810,Product,misinfo,home,https://dailycaller.com/,24,screenshots/f22a4a50-efec-4066-81e8-38a439af2cdd.png,external_screenshots/ca7fd7ed-1772-4472-9e48-77c058a991db.png,0.0,com,3,0,True,0.08333333333333333,19,0.7916666666666666,0,0.0,0,0,0,1,0.04166666666666666,True,File not found
1104,318090,Product,misinfo,article,http://www.trueactivist.com/this-baby-attaches-itself-to-a-golden-retriever-surprising-the-dogs-owner-one-morning-t1/,117,screenshots/81115f9a-3810-4991-8eca-1e134f0d8149.png,external_screenshots/440b07e4-535c-4cbe-9bf3-b1db547cf260.png,0.0,com,3,1,True,0.042735042735042736,95,0.811965811965812,1,0.008547008547008548,0,0,0,2,0.017094017094017096,False,File not found
1105,316638,Product,misinfo,home,https://www.dailykos.com/,25,screenshots/cdeb031e-7b90-44b6-982e-1e71667b427f.png,external_screenshots/2eb01274-d601-41da-9202-a9fc98e03b41.png,0.0,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1106,316618,Product,misinfo,home,https://www.dailykos.com/,25,screenshots/b1d651a7-f17e-4bb6-856b-ec7863bc2259.png,external_screenshots/2eb01274-d601-41da-9202-a9fc98e03b41.png,0.0,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1107,360081,Product,misinfo,article,https://www.democraticunderground.com/,38,screenshots/0a9152a0-5ab2-4ad9-a62f-b559f6220f6f.png,external_screenshots/2c13f560-3b67-4a85-9351-14e5a0fec723.png,0.0,com,3,1,True,0.07894736842105263,32,0.8421052631578947,0,0.0,0,0,0,2,0.05263157894736842,True,File not found
1108,302330,Product,misinfo,home,https://100percentfedup.com/,28,screenshots/26b55d9b-c544-4f3a-b32f-3a2859460147.png,external_screenshots/a2180b6c-6f2a-4e9d-963b-828126b49918.png,0.0,com,3,0,True,0.6071428571428571,20,0.7142857142857143,3,0.10714285714285714,0,0,0,1,0.03571428571428571,True,File not found
1109,327138,Product,misinfo,article,https://www.dailywire.com/news/williams-unappreciated-crime-costs,65,screenshots/cb660eb5-28d9-4c7b-b70a-6090fbad045e.png,external_screenshots/baffdcd7-e084-46da-88c5-94b0c93e68b5.png,0.0,com,3,1,True,0.04615384615384616,55,0.8461538461538461,0,0.0,0,0,0,2,0.030769230769230767,True,File not found
1110,320309,Product,misinfo,home,https://www.lifezette.com/,26,screenshots/918fcbca-c01e-490e-9714-665544569695.png,external_screenshots/5b021851-96f0-4eac-a8fc-52015062a304.png,0.0,com,3,1,True,0.1153846153846154,20,0.7692307692307693,0,0.0,0,0,0,2,0.07692307692307693,True,File not found
1111,367095,Product,misinfo,home,https://freebeacon.com/,23,screenshots/abf75e87-e38e-42e2-8ca2-43cc4186d5ac.png,external_screenshots/edf599c2-338f-4dcf-a303-30b39b4e9105.png,0.0,com,3,0,True,0.08695652173913042,18,0.7826086956521741,0,0.0,0,0,0,1,0.043478260869565216,True,File not found
1112,305983,Product,misinfo,home,https://www.alternet.org/,25,screenshots/76154fb4-4632-4b4a-b876-aa24854bdf98.png,external_screenshots/1273cdb3-64a3-4c8b-936a-85542e52b613.png,0.0,org,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1113,306373,Product,misinfo,article,https://www.higherperspectives.com/laugh-funnier-date-weird-person-2644835585.html,82,screenshots/ed926a06-4d80-4e3a-9c22-225c232f3d5c.png,external_screenshots/65121b31-8c0a-4c93-a096-934bc713d648.png,0.0,com,3,1,True,0.17073170731707318,60,0.7317073170731707,10,0.12195121951219512,0,0,0,3,0.03658536585365853,True,File not found
1114,433669,Product,misinfo,article,https://www.spiked-online.com/2020/01/23/debunking-the-schools-dont-teach-about-empire-myth/,92,screenshots/cda55e5c-6157-4caf-add4-3d8f63f07aa7.png,external_screenshots/88a283ee-5633-4938-8c38-6de82c51308c.png,0.0,com,3,1,True,0.11956521739130435,66,0.7173913043478259,8,0.08695652173913042,0,0,0,2,0.021739130434782608,True,File not found
1115,318056,Product,misinfo,home,http://www.trueactivist.com/,28,screenshots/db86ad80-8fe4-4ecf-a061-ac11b5667f56.png,external_screenshots/ca267555-99a0-4e0f-9a78-3b6dd9c4273b.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,False,File not found
1116,361140,Product,misinfo,article,https://www.americanthinker.com/articles/2020/01/the_trumpgrabbed_schrodingers_pussy_theory.html,96,screenshots/83342a00-398d-4da6-a901-fa4919b97850.png,external_screenshots/163676e5-45e4-45a3-aa78-24ee02cd154f.png,32.95,com,3,1,True,0.10416666666666667,76,0.7916666666666666,6,0.0625,0,0,0,7,0.07291666666666667,True,File not found
1117,297735,Product,misinfo,home,https://nation.com.pk/,22,screenshots/4b009be6-13ea-44cb-8432-702f4d01e37d.png,external_screenshots/6fe7fbf3-7674-4629-9e58-1608d180d578.png,0.0,com.pk,6,1,True,0.13636363636363635,16,0.7272727272727273,0,0.0,0,0,0,2,0.09090909090909093,True,File not found
1118,333462,Product,misinfo,article,https://www.rawstory.com/2020/01/trump-urges-mops-and-buckets-as-his-superior-response-to-rising-sea-levels-from-climate-change/,128,screenshots/1f238d55-88d2-419d-9720-afc7d6299591.png,external_screenshots/389c22e3-fc3e-4c12-b85e-50479721aa1a.png,0.0,com,3,1,True,0.0703125,98,0.765625,6,0.046875,0,0,0,2,0.015625,True,File not found
1119,302377,Product,misinfo,article,https://100percentfedup.com/video-montage-of-crazy-media-commentary-during-delivery-of-articles-of-impeachment-there-is-something-almost-religious-to-it/,153,screenshots/8f2363f8-1489-4012-85de-9b378a615c16.png,external_screenshots/5419a58c-7fbc-4ab1-bfdf-ea6eb306d5a1.png,0.0,com,3,0,True,0.1111111111111111,126,0.8235294117647058,3,0.0196078431372549,0,0,0,1,0.006535947712418301,True,File not found
1120,343827,Product,misinfo,article,https://www.politicususa.com/2020/01/18/rod-rosenstein-reveals-himself-as-the-snake-who-released-the-strzok-page-texts.html,123,screenshots/b6105725-e6a4-4354-ab6b-531b3e65e28d.png,external_screenshots/17b48ebc-2b5f-4e46-aec7-f43f8cec2e56.png,0.0,com,3,1,True,0.0975609756097561,93,0.7560975609756098,8,0.06504065040650407,0,0,0,3,0.024390243902439025,True,File not found
1121,320289,Product,misinfo,home,https://www.lifezette.com/,26,screenshots/57436919-4c0c-410d-94e9-ede79a432417.png,external_screenshots/5b021851-96f0-4eac-a8fc-52015062a304.png,0.0,com,3,1,True,0.1153846153846154,20,0.7692307692307693,0,0.0,0,0,0,2,0.07692307692307693,True,File not found
1122,305994,Product,misinfo,home,https://www.alternet.org/,25,screenshots/f77c4437-a9a3-48b9-b31d-61d899555f72.png,external_screenshots/1273cdb3-64a3-4c8b-936a-85542e52b613.png,0.0,org,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1123,297725,Product,misinfo,article,https://reductress.com/post/how-to-chew-all-the-skin-off-the-sides-of-your-fingers-without-it-going-to-your-thighs/,115,screenshots/b2d2420d-0ae5-4b57-ad35-e78079280ec8.png,external_screenshots/9ab416ff-fbf6-4188-abf5-ced0b9929ca9.png,0.0,com,3,0,True,0.017391304347826087,91,0.7913043478260869,0,0.0,0,0,0,1,0.008695652173913044,True,File not found
1124,365246,Product,misinfo,article,https://theheartysoul.com/hold-on-tight-mom-of-teens-urges/,59,screenshots/49c73c87-29c3-4cfb-964d-af1144b30b7b.png,external_screenshots/85d7171b-a4ae-4a14-b2f3-8ac61110b0ac.png,0.0,com,3,0,True,0.03389830508474576,47,0.7966101694915254,0,0.0,0,0,0,1,0.01694915254237288,True,File not found
1125,302335,Product,misinfo,home,https://100percentfedup.com/,28,screenshots/0f49a14f-01d8-469e-8b9b-1655b3ee19d4.png,external_screenshots/a2180b6c-6f2a-4e9d-963b-828126b49918.png,0.0,com,3,0,True,0.6071428571428571,20,0.7142857142857143,3,0.10714285714285714,0,0,0,1,0.03571428571428571,True,File not found
1126,300229,Product,misinfo,article,https://www.lewrockwell.com/2020/01/bill-sardi/the-false-prop-of-get-your-flu-shot-influenza-like-illness/,106,screenshots/4fc329cc-e2ad-47d4-b1fe-3acceba98063.png,external_screenshots/64413b60-a8ee-4351-a350-234711167b3a.png,0.0,com,3,1,True,0.08490566037735849,79,0.7452830188679245,6,0.05660377358490566,0,0,0,2,0.018867924528301886,True,File not found
1127,350530,Product,misinfo,article,https://twitchy.com/jacob-38/2020/01/19/what-in-the-world-maxine-waters-is-out-there-talking-about-another-impeachment-activity/,128,screenshots/89365487-ba57-4f4f-8812-9de1dacf9e79.png,external_screenshots/9e4a3796-fd9b-4961-ac03-4659bff7b340.png,0.0,com,3,0,True,0.09375,94,0.734375,10,0.078125,0,0,0,1,0.0078125,True,File not found
1128,358197,Product,misinfo,article,https://www.truthdig.com/articles/trumps-impeachment-defense-prosecutors-dig-in/,80,screenshots/775b46d9-1e72-41a6-99f3-5417d5e4c601.png,external_screenshots/1ab95834-7e2e-4d25-88d1-be8945f4f25b.png,0.0,com,3,1,True,0.0375,67,0.8375,0,0.0,0,0,0,2,0.025,True,File not found
1129,316563,Product,misinfo,home,https://www.prisonplanet.com/,29,screenshots/fe8e8895-a9ea-4dc7-bbbf-479ab5ba2eaf.png,external_screenshots/920aeff8-4db9-4fe2-a213-085040708908.png,24.0,com,3,1,True,0.10344827586206896,23,0.7931034482758621,0,0.0,0,0,0,2,0.06896551724137931,True,File not found
1130,316616,Product,misinfo,home,https://www.dailykos.com/,25,screenshots/42a7e558-b40c-40b5-8026-d7ed598de985.png,external_screenshots/2eb01274-d601-41da-9202-a9fc98e03b41.png,66.67,com,3,1,True,0.12,19,0.76,0,0.0,0,0,0,2,0.08,True,File not found
1131,360833,Product,misinfo,home,https://thefederalistpapers.org/,32,screenshots/ff9da804-0e58-49f7-9358-3afb239e1e77.png,external_screenshots/b0eb3bb0-6590-4adb-b6fa-e223a886a5ed.png,36.36,org,3,0,True,0.0625,27,0.84375,0,0.0,0,0,0,1,0.03125,True,File not found
1132,318052,Product,misinfo,home,http://www.trueactivist.com/,28,screenshots/243fba24-0621-4c01-b12e-010a2a1b46cf.png,external_screenshots/ca267555-99a0-4e0f-9a78-3b6dd9c4273b.png,0.0,com,3,1,True,0.10714285714285714,22,0.7857142857142857,0,0.0,0,0,0,2,0.07142857142857142,False,File not found
1133,433686,Product,misinfo,article,https://www.spiked-online.com/2020/01/23/debunking-the-schools-dont-teach-about-empire-myth/,92,screenshots/04f57504-57bc-46a8-90fe-b9ed6bc381ec.png,external_screenshots/88a283ee-5633-4938-8c38-6de82c51308c.png,0.0,com,3,1,True,0.11956521739130435,66,0.7173913043478259,8,0.08695652173913042,0,0,0,2,0.021739130434782608,True,File not found
1134,414614,Product,misinfo,article,https://www.disclose.tv/us-space-force-to-use-top-secret-spaceship-technology-388043,84,screenshots/ebb1cec7-5df7-4a9d-8e6c-8b4fa7f9d9ac.png,external_screenshots/44c47d62-cc31-4a4c-8189-645203ae26de.png,28.28,tv,2,1,True,0.10714285714285714,63,0.75,6,0.07142857142857142,0,0,0,2,0.023809523809523808,True,File not found
1135,414623,Product,misinfo,article,https://www.disclose.tv/us-space-force-to-use-top-secret-spaceship-technology-388043,84,screenshots/ae420d9e-a3d2-4733-b3bb-1ff987dddc7f.png,external_screenshots/44c47d62-cc31-4a4c-8189-645203ae26de.png,22.82,tv,2,1,True,0.10714285714285714,63,0.75,6,0.07142857142857142,0,0,0,2,0.023809523809523808,True,File not found
1136,306561,Product,misinfo,home,https://drudgereport.com/,25,screenshots/aecd3089-ca29-40d9-82a8-5b0ab15389ca.png,external_screenshots/f91e6c26-267f-4a68-8474-23616332a983.png,14.34,com,3,0,True,0.08,20,0.8,0,0.0,0,0,0,1,0.04,True,File not found
1137,393572,Product,misinfo,article,https://www.doctoroz.com/article/oral-health-liver-cancer-could-be-linked-according-one-few-studies-subject,107,screenshots/66a57474-04d1-4f8e-abcd-7e217de1919b.png,external_screenshots/f6c926c5-20de-4ef1-8059-4fbbf5887d6b.png,0.0,com,3,1,True,0.02803738317757009,89,0.8317757009345794,0,0.0,0,0,0,2,0.018691588785046728,True,File not found
1138,297718,Product,misinfo,article,https://reductress.com/post/how-to-chew-all-the-skin-off-the-sides-of-your-fingers-without-it-going-to-your-thighs/,115,screenshots/a437d64d-84c2-4fa7-b06a-1e0c2120d3e7.png,external_screenshots/9ab416ff-fbf6-4188-abf5-ced0b9929ca9.png,0.0,com,3,0,True,0.017391304347826087,91,0.7913043478260869,0,0.0,0,0,0,1,0.008695652173913044,True,File not found
